ID,Cohort,Age,Acert,Year,Capture,Exclude,Treatment,Mass,Leg,Teeth,Repro,Parturition,PYsex,PYid,SurvLPY,SurvWN,PYLastObs,PYFound,Dead,HRDead,CaptDay,AgeC,CohortStart,CohortDay,Cond,PCond,PMass,mGain,Eff,PEff,DaysObs,xMed,indVeg7,indDens7,indWin7,indVeg21,indDens21,indWin21,mLeg,mMass,mMGain,mCond,nFem,nka,nSA,nPrime,PropPrime,Ratio,PRatio
491,2012,3,1,2015,2015-08-03,0,0,20.25,476,4,1,NA,NA,NA,0,0,NA,NA,1,1,215,3,2014-08-01,NA,-0.6958405299626708,-0.6480554975924075,23,-2.75,1,NA,77,37529,NA,NA,NA,NA,NA,NA,529.0603448275862,25.93695652173913,0.15357142857142858,-0.41865242001705805,137,97,2,65,0.6701030927835051,0.014598540145985401,0.043795620437956206
491,2012,4,1,2016,2016-09-06,0,0,24,504,4,1,2016-01-25,2,951,1,1,NA,NA,1,1,250,3,2015-08-01,178,-0.08939459723461797,-0.6958405299626708,20.25,3.75,3,1,68,37449.5,190.05532250646786,2.6631102040816326,49,270.1098520796374,2.49875,82,532.1192660550458,28.211009174311926,1.4320652173913044,0.44264359134786213,127,89,49,67,0.7528089887640449,0.3858267716535433,0.014598540145985401
491,2012,5,1,2017,2017-08-06,0,0,23,505,4,0,NA,NA,NA,NA,NA,NA,NA,1,1,218,3,2016-08-01,NA,-0.6480554975924075,NA,NA,NA,0,3,63,37432,NA,NA,NA,NA,NA,NA,533.1730769230769,26.50721153846154,0.2363013698630137,-0.3535740463762205,131,87,23,55,0.632183908045977,0.17557251908396945,0.3858267716535433
492,2009,4,3,2013,2013-09-05,0,0,25.25,520,4,1,2013-01-26,1,584,1,0,2013-09-30,09-2013,NA,NA,248,3,2012-08-01,179,-0.26247935957628965,-0.8327354961035086,26.25,-1,2,NA,46,37370,143.6097227426941,4.3253196721311475,44,285.0999379902892,4.29770707070707,60,525.6779661016949,25.732881355932204,-0.057121212121212114,-0.37004406803596296,127,92,1,60,0.6521739130434783,0.007874015748031496,0.14423076923076922
492,2009,5,3,2014,2014-09-27,0,0,28,528,4,1,2014-02-24,1,749,1,0,2014-10-31,11-2014,NA,NA,270,3,2013-08-01,208,0.5925547879248549,-0.26247935957628965,25.25,2.75,2,2,52,37396,164.59186858572008,3.970229508196721,31,181.47756383769502,3.268214105793451,55,528.3135593220339,27.334745762711865,1.069767441860465,0.24242423199779278,137,94,6,65,0.6914893617021277,0.043795620437956206,0.007874015748031496
492,2009,6,3,2015,2015-08-22,0,0,26.25,542,4,1,2014-12-09,2,801,0,0,2015-03-31,07-2015,NA,NA,234,3,2014-08-01,131,-0.8327354961035086,NA,NA,NA,1,2,80,37402,117.55879995720316,3.626662551440329,24,249.4553211655076,2.6470226130653267,65,529.0603448275862,25.93695652173913,0.15357142857142858,-0.41865242001705805,137,97,2,65,0.6701030927835051,0.014598540145985401,0.043795620437956206
492,2009,7,3,2016,2016-08-29,0,0,29.5,548,4,1,2015-12-20,2,896,1,0,2016-08-31,08-2016,NA,NA,242,4,2015-08-01,142,0.28850028719303655,0.5925547879248549,28,1.5,2,1,63,37424.5,168.86270843598024,2.6192418032786886,36,271.57259094648674,2.4681284634760705,90,532.1192660550458,28.211009174311926,1.4320652173913044,0.44264359134786213,127,89,49,67,0.7528089887640449,0.3858267716535433,0.014598540145985401
492,2009,8,3,2017,2017-08-26,0,0,29.5,556,3,1,2017-01-07,1,1052,1,0,2017-12-31,03-2018,NA,NA,238,4,2016-08-01,160,-0.07351489081215867,0.28850028719303655,29.5,0,2,2,71,37398.5,160.3599000493595,2.4872459016393442,40,250.68774792759083,2.5756560606060606,72,533.1730769230769,26.50721153846154,0.2363013698630137,-0.3535740463762205,131,87,23,55,0.632183908045977,0.17557251908396945,0.3858267716535433
492,2009,9,3,2018,2018-08-13,0,0,29.5,553,2,1,2017-12-29,2,1124,1,1,NA,NA,NA,NA,225,4,2017-08-01,151,0.06165690664455909,-0.07351489081215867,29.5,0,3,2,51,37411,146.6640641198745,2.5277366255144034,33,269.0828027847852,2.0789639798488664,66,531.8,26.651234567901234,0.3769230769230769,-0.2334322330272324,108,67,24,41,0.6119402985074627,0.2222222222222222,0.17557251908396945
495,1998,15,4,2013,2013-08-11,0,0,26,559,1,1,2013-01-11,1,581,0,0,2013-07-31,08-2013,1,0,223,5,2012-08-01,164,-1.7196660265307118,NA,NA,NA,1,NA,42,38060,140.91145092502018,4.344377049180328,35,283.4490882149862,4.371608585858586,63,525.6779661016949,25.732881355932204,-0.057121212121212114,-0.37004406803596296,127,92,1,60,0.6521739130434783,0.007874015748031496,0.14423076923076922
495,1998,16,4,2014,NA,0,0,NA,NA,NA,1,NA,NA,NA,0,0,NA,NA,1,0,NA,5,2013-08-01,NA,NA,-1.7196660265307118,26,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,528.3135593220339,27.334745762711865,1.069767441860465,0.24242423199779278,137,94,6,65,0.6914893617021277,0.043795620437956206,0.007874015748031496
499,2008,5,NA,2013,2013-08-15,0,0,27.5,544,4,1,2012-12-31,2,574,1,0,2013-09-30,09-2013,NA,NA,227,3,2012-08-01,153,-0.3683254292657787,NA,NA,NA,2,NA,53,37474.5,140.5612238730737,4.360692622950819,28,282.23846504643063,4.421949494949494,62,525.6779661016949,25.732881355932204,-0.057121212121212114,-0.37004406803596296,127,92,1,60,0.6521739130434783,0.007874015748031496,0.14423076923076922
499,2008,6,NA,2014,2014-08-04,0,0,30.25,555,4,1,2013-11-27,1,696,1,1,2015-12-31,03-2016,NA,NA,216,3,2013-08-01,119,0.271904263575085,-0.3683254292657787,27.5,2.75,3,2,59,37409,159.61293740773118,4.613413934426229,21,232.90981890843733,3.3942090680100754,62,528.3135593220339,27.334745762711865,1.069767441860465,0.24242423199779278,137,94,6,65,0.6914893617021277,0.043795620437956206,0.007874015748031496
499,2008,7,NA,2015,2015-08-25,0,0,26.75,560,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,237,4,2014-08-01,NA,-1.424027820385217,NA,NA,NA,0,3,70,37333.5,NA,NA,NA,NA,NA,NA,529.0603448275862,25.93695652173913,0.15357142857142858,-0.41865242001705805,137,97,2,65,0.6701030927835051,0.014598540145985401,0.043795620437956206
499,2008,8,NA,2016,NA,0,0,NA,NA,NA,1,NA,NA,NA,2,2,NA,NA,NA,NA,NA,4,2015-08-01,NA,NA,-1.424027820385217,26.75,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,532.1192660550458,28.211009174311926,1.4320652173913044,0.44264359134786213,127,89,49,67,0.7528089887640449,0.3858267716535433,0.014598540145985401
503,NA,NA,0,2013,2013-08-18,0,0,23.75,520,4,1,NA,NA,NA,0,0,2013-07-31,08-2013,NA,NA,230,NA,2012-08-01,NA,-0.9948540998999803,-1.221255423754309,24.25,-0.5,1,NA,50,37361,NA,NA,NA,NA,NA,NA,525.6779661016949,25.732881355932204,-0.057121212121212114,-0.37004406803596296,127,92,1,60,0.6521739130434783,0.007874015748031496,0.14423076923076922
503,NA,NA,0,2014,2014-08-04,0,0,27,527,3,1,2013-12-14,2,665,1,1,2015-10-31,10-2015,NA,NA,216,NA,2013-08-01,136,0.20500093943684727,0.7768969940856459,29,-2,3,1,59,37386,152.54187266542453,4.429308641975308,27,223.19349860459366,3.379508816120907,60,528.3135593220339,27.334745762711865,1.069767441860465,0.24242423199779278,137,94,6,65,0.6914893617021277,0.043795620437956206,0.007874015748031496
503,NA,NA,0,2015,2015-08-26,0,0,24.25,530,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,238,NA,2014-08-01,NA,-1.221255423754309,NA,NA,NA,0,3,86,37384,NA,NA,NA,NA,NA,NA,529.0603448275862,25.93695652173913,0.15357142857142858,-0.41865242001705805,137,97,2,65,0.6701030927835051,0.014598540145985401,0.043795620437956206
503,NA,NA,0,2016,2016-12-07,0,3,29,525,2,1,2016-06-06,2,1011,1,0,2017-03-31,08-2017,NA,NA,342,NA,2015-08-01,311,1.1544310086342675,-0.9948540998999803,23.75,5.25,2,0,60,37392,188.84009187399573,2.605760162601626,69,269.22726250706023,2.526472081218274,68,532.1192660550458,28.211009174311926,1.4320652173913044,0.44264359134786213,127,89,49,67,0.7528089887640449,0.3858267716535433,0.014598540145985401
503,NA,NA,0,2017,2017-12-07,0,0,29,533,3,1,2017-04-25,1,1098,1,0,2017-12-31,03-2018,NA,NA,341,NA,2016-08-01,268,0.7768969940856459,1.1544310086342675,29,0,2,2,60,37344,174.25488116525293,2.507138211382114,57,232.1431408735579,2.420537531486146,59,533.1730769230769,26.50721153846154,0.2363013698630137,-0.3535740463762205,131,87,23,55,0.632183908045977,0.17557251908396945,0.3858267716535433
503,NA,NA,0,2018,2018-11-01,0,0,27.75,525,1,1,2018-03-07,2,1153,1,2,NA,NA,NA,NA,305,NA,2017-08-01,219,0.6275643974924557,0.20500093943684727,27,0.75,2,2,29,37348,161.3590791380603,2.5059004115226338,51,279.40007421007647,1.9950345959595959,75,531.8,26.651234567901234,0.3769230769230769,-0.2334322330272324,108,67,24,41,0.6119402985074627,0.2222222222222222,0.17557251908396945
508,2007,6,4,2013,2013-09-03,0,0,26.75,526,3,1,2013-01-14,1,564,1,0,2013-11-30,11-2013,1,0,246,3,2012-08-01,167,0.14118241313412988,NA,NA,NA,2,NA,54,37740,141.45110528855494,4.340565573770491,38,283.77925817004683,4.356828282828283,62,525.6779661016949,25.732881355932204,-0.057121212121212114,-0.37004406803596296,127,92,1,60,0.6521739130434783,0.007874015748031496,0.14423076923076922
508,2007,7,4,2014,2014-08-22,0,0,26.25,527,2,1,2014-01-10,2,669,1,0,2014-09-30,09-2014,1,0,234,4,2013-08-01,163,-0.13186420658850811,0.14118241313412988,26.75,-0.5,2,2,49,37766.5,155.08909403394586,4.188454918032787,30,208.23121353726143,3.3558636363636363,62,528.3135593220339,27.334745762711865,1.069767441860465,0.24242423199779278,137,94,6,65,0.6914893617021277,0.043795620437956206,0.007874015748031496
508,2007,8,4,2015,2015-09-01,0,0,24.25,528,2,1,NA,NA,NA,0,0,2015-08-31,08-2015,1,0,244,4,2014-08-01,NA,-1.1268533959667368,NA,NA,NA,1,2,65,37753.5,NA,NA,NA,NA,NA,NA,529.0603448275862,25.93695652173913,0.15357142857142858,-0.41865242001705805,137,97,2,65,0.6701030927835051,0.014598540145985401,0.043795620437956206
508,2007,9,4,2016,2016-08-21,0,0,25.5,532,2,1,NA,NA,NA,0,0,2016-08-31,08-2016,1,0,234,4,2015-08-01,NA,-0.7142686372015629,-1.1268533959667368,24.25,1.25,1,1,61,37854,NA,NA,NA,NA,NA,NA,532.1192660550458,28.211009174311926,1.4320652173913044,0.44264359134786213,127,89,49,67,0.7528089887640449,0.3858267716535433,0.014598540145985401
508,2007,10,4,2017,NA,0,0,NA,NA,NA,1,NA,NA,NA,0,0,2017-03-31,08-2017,1,0,NA,NA,2016-08-01,NA,NA,-0.7142686372015629,25.5,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,533.1730769230769,26.50721153846154,0.2363013698630137,-0.3535740463762205,131,87,23,55,0.632183908045977,0.17557251908396945,0.3858267716535433
510,2012,3,1,2015,2015-08-23,0,0,22.75,484,5,1,2015-03-19,2,818,1,0,2015-12-31,03-2016,NA,NA,235,3,2014-08-01,231,0.28247077755870864,0.16481302034535794,25.75,-3,2,NA,74,38045,101.10807730445079,3.0501851851851853,43,275.17717267963394,2.5756045340050377,81,529.0603448275862,25.93695652173913,0.15357142857142858,-0.41865242001705805,137,97,2,65,0.6701030927835051,0.014598540145985401,0.043795620437956206
510,2012,4,1,2016,2016-12-01,0,0,29,512,3,1,2016-03-21,2,1001,1,1,NA,NA,NA,NA,336,3,2015-08-01,234,1.7807775334382596,1.8096673905009069,33.5,-4.5,3,2,61,37875,213.3705180183393,2.7182745901639342,64,261.2747804603339,2.546924242424242,72,532.1192660550458,28.211009174311926,1.4320652173913044,0.44264359134786213,127,89,49,67,0.7528089887640449,0.3858267716535433,0.014598540145985401
510,2012,5,1,2017,2017-08-27,0,0,25.75,516,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,239,3,2016-08-01,NA,0.16481302034535794,NA,NA,NA,0,3,64,38024,NA,NA,NA,NA,NA,NA,533.1730769230769,26.50721153846154,0.2363013698630137,-0.3535740463762205,131,87,23,55,0.632183908045977,0.17557251908396945,0.3858267716535433
510,2012,6,1,2018,2018-08-14,0,0,28.25,528,4,1,2017-11-14,2,1125,1,1,NA,NA,NA,NA,226,3,2017-08-01,106,0.6988483613172606,1.7807775334382596,29,-0.75,3,0,57,37919.5,152.979386298654,2.629688524590164,22,260.9895660400435,2.120654156171285,75,531.8,26.651234567901234,0.3769230769230769,-0.2334322330272324,108,67,24,41,0.6119402985074627,0.2222222222222222,0.17557251908396945
510,2012,7,1,2019,2019-09-28,0,0,30.5,532,5,1,2019-01-12,1,1209,1,1,NA,NA,NA,NA,271,4,2018-08-01,165,1.4268401367590469,0.6988483613172606,28.25,2.25,3,3,58,37796,173.4979340887367,1.9363581967213115,38,291.614617455028,2.24243737704918,71,526.8585858585859,26.0855,0.2431818181818182,-0.25464313554660745,115,76,39,25,0.32894736842105265,0.3391304347826087,0.2222222222222222
510,2012,8,1,2020,NA,0,NA,NA,NA,NA,1,NA,2,1282,1,1,NA,NA,NA,NA,NA,4,2019-08-01,NA,NA,1.4268401367590469,30.5,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,529.2368421052631,26.63157894736842,0.7916666666666666,-0.1076177945333582,108,73,33,39,0.5342465753424658,0.3055555555555556,0.3391304347826087
510,2012,9,1,2021,NA,0,NA,NA,NA,NA,1,NA,NA,NA,1,0,2021-10-31,11-2021,NA,NA,NA,4,2020-08-01,NA,NA,0.28247077755870864,22.75,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,527.4727272727273,26.436363636363637,0.6214285714285714,-0.11304735936777774,104,75,28,39,0.52,0.2692307692307692,0.3055555555555556
510,2012,10,1,2022,2022-09-03,0,0,33.5,548,3,1,2021-12-26,2,1332,1,0,2022-11-30,03-2023,NA,NA,246,NA,2021-08-01,148,1.8096673905009069,NA,NA,NA,2,2,NA,NA,153.6547926927461,2.5322296296296294,31,273.8722538948305,2.301529773299748,76,527.6341463414634,26.993827160493826,1.249074074074074,0.11155473367358151,98,75,51,41,0.5466666666666666,0.5204081632653061,0.2692307692307692
511,NA,NA,0,2013,2013-10-03,0,0,26.5,517,3,1,2013-02-09,2,582,1,0,2013-11-30,11-2013,1,0,276,NA,2012-08-01,193,0.4598111254560069,-0.8312189318616945,25.75,0.75,2,NA,52,37861,146.12810977252306,4.3638196721311475,44,287.458274646221,4.232211586901763,58,525.6779661016949,25.732881355932204,-0.057121212121212114,-0.37004406803596296,127,92,1,60,0.6521739130434783,0.007874015748031496,0.14423076923076922
511,NA,NA,0,2014,2014-09-12,0,0,28.5,527,3,1,2014-01-26,1,687,1,0,2014-10-31,12-2014,1,0,255,NA,2013-08-01,179,0.8515325475912002,0.4598111254560069,26.5,2,2,2,59,37863,158.46785831902113,4.089110655737705,29,199.59448437828925,3.324348484848485,57,528.3135593220339,27.334745762711865,1.069767441860465,0.24242423199779278,137,94,6,65,0.6914893617021277,0.043795620437956206,0.007874015748031496
511,NA,NA,0,2015,2015-08-07,0,0,25.75,537,3,0,NA,NA,NA,NA,NA,NA,NA,1,0,219,NA,2014-08-01,NA,-0.8312189318616945,NA,NA,NA,0,2,NA,NA,NA,NA,NA,NA,NA,NA,529.0603448275862,25.93695652173913,0.15357142857142858,-0.41865242001705805,137,97,2,65,0.6701030927835051,0.014598540145985401,0.043795620437956206
513,1995,18,4,2013,2013-08-17,0,0,25.25,527,3,0,NA,NA,NA,NA,NA,NA,NA,1,0,229,5,2012-08-01,NA,-0.5963078991704369,NA,NA,NA,0,NA,33,37170,NA,NA,NA,NA,NA,NA,525.6779661016949,25.732881355932204,-0.057121212121212114,-0.37004406803596296,127,92,1,60,0.6521739130434783,0.007874015748031496,0.14423076923076922
513,1995,19,4,2014,2014-08-12,0,0,25.75,528,3,1,NA,NA,NA,0,0,2014-03-31,08-2014,1,0,224,5,2013-08-01,NA,-0.409161140376821,-0.5963078991704369,25.25,0.5,1,0,28,37062.5,NA,NA,NA,NA,NA,NA,528.3135593220339,27.334745762711865,1.069767441860465,0.24242423199779278,137,94,6,65,0.6914893617021277,0.043795620437956206,0.007874015748031496
513,1995,20,4,2015,NA,0,0,NA,NA,NA,2,NA,NA,NA,2,2,NA,NA,1,0,NA,5,2014-08-01,NA,NA,-0.409161140376821,25.75,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,529.0603448275862,25.93695652173913,0.15357142857142858,-0.41865242001705805,137,97,2,65,0.6701030927835051,0.014598540145985401,0.043795620437956206
515,1999,14,4,2013,2013-08-16,0,0,23.5,538,2,1,NA,NA,NA,0,0,2013-07-31,08-2013,1,0,228,5,2012-08-01,NA,-1.9711922118483889,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,525.6779661016949,25.732881355932204,-0.057121212121212114,-0.37004406803596296,127,92,1,60,0.6521739130434783,0.007874015748031496,0.14423076923076922
517,2001,12,4,2013,2013-08-31,0,0,28,545,3,1,2013-01-30,2,570,1,0,2013-10-31,10-2013,1,0,243,5,2012-08-01,183,-0.19867042530644258,NA,NA,NA,2,NA,50,37679,144.3292618940738,4.320237704918033,44,285.5401645970367,4.278,59,525.6779661016949,25.732881355932204,-0.057121212121212114,-0.37004406803596296,127,92,1,60,0.6521739130434783,0.007874015748031496,0.14423076923076922
517,2001,13,4,2014,2014-08-07,0,0,29.75,547,3,1,2013-11-23,1,674,1,0,2014-10-31,10-2014,1,0,219,5,2013-08-01,115,0.4350581476030333,-0.19867042530644258,28,1.75,2,2,50,37689,161.10814619034798,4.6555942622950814,21,235.06900119818036,3.403337531486146,62,528.3135593220339,27.334745762711865,1.069767441860465,0.24242423199779278,137,94,6,65,0.6914893617021277,0.043795620437956206,0.007874015748031496
517,2001,14,4,2015,2015-07-31,0,0,27.25,538,2,1,NA,NA,NA,0,0,NA,NA,1,0,212,5,2014-08-01,NA,-0.20056019465733066,NA,NA,NA,1,2,66,37673.5,NA,NA,NA,NA,NA,NA,529.0603448275862,25.93695652173913,0.15357142857142858,-0.41865242001705805,137,97,2,65,0.6701030927835051,0.014598540145985401,0.043795620437956206
517,2001,15,4,2016,2016-11-20,0,1,29.75,531,1,1,2016-03-26,1,992,1,2,NA,NA,1,0,325,5,2015-08-01,239,1.1760709352798426,0.4350581476030333,29.75,0,2,1,67,37698,211.77928200726294,2.722229508196721,66,261.185797119154,2.548502525252525,70,532.1192660550458,28.211009174311926,1.4320652173913044,0.44264359134786213,127,89,49,67,0.7528089887640449,0.3858267716535433,0.014598540145985401
517,2001,16,4,2017,NA,0,2,NA,NA,NA,1,NA,NA,NA,0,0,2017-03-31,08-2017,1,0,NA,5,2016-08-01,NA,NA,-0.20056019465733066,27.25,NA,1,2,12,37589,NA,NA,NA,NA,NA,NA,533.1730769230769,26.50721153846154,0.2363013698630137,-0.3535740463762205,131,87,23,55,0.632183908045977,0.17557251908396945,0.3858267716535433
519,NA,4,4,2013,2013-08-28,0,0,25,508,4,0,NA,NA,NA,NA,NA,NA,NA,1,1,240,3,2012-08-01,NA,0.20150274236298832,NA,NA,NA,0,NA,46,37473.5,NA,NA,NA,NA,NA,NA,525.6779661016949,25.732881355932204,-0.057121212121212114,-0.37004406803596296,127,92,1,60,0.6521739130434783,0.007874015748031496,0.14423076923076922
519,NA,5,4,2014,2014-09-18,0,0,27.5,516,4,1,2014-02-04,1,738,1,0,2014-09-30,09-2014,1,1,261,3,2013-08-01,188,0.9511446845935533,NA,NA,NA,2,0,42,37536,160.368413229376,4.043426229508197,28,194.61171606155483,3.3075088161209067,55,528.3135593220339,27.334745762711865,1.069767441860465,0.24242423199779278,137,94,6,65,0.6914893617021277,0.043795620437956206,0.007874015748031496
519,NA,6,4,2015,2015-09-05,0,0,28,528,3,1,2014-12-24,2,829,1,0,2015-09-30,09-2015,1,1,248,3,2014-08-01,146,0.5925547879248549,0.9511446845935533,27.5,0.5,2,2,63,37499,112.70866835675152,3.5323415637860083,27,256.419024541515,2.656293969849246,66,529.0603448275862,25.93695652173913,0.15357142857142858,-0.41865242001705805,137,97,2,65,0.6701030927835051,0.014598540145985401,0.043795620437956206
519,NA,7,4,2016,2016-09-09,0,0,30.5,538,3,1,2015-12-04,2,955,1,1,2017-10-31,10-2017,1,1,253,4,2015-08-01,126,1.1469476188434533,0.2431887461999353,28.5,2,3,2,46,37547,159.5641655481233,2.6305204918032787,31,271.85176231268053,2.4630100755667503,85,532.1192660550458,28.211009174311926,1.4320652173913044,0.44264359134786213,127,89,49,67,0.7528089887640449,0.3858267716535433,0.014598540145985401
519,NA,8,4,2017,2017-08-16,0,0,28.5,536,3,1,NA,NA,NA,1,0,2017-08-31,08-2017,1,1,228,4,2016-08-01,NA,0.42880554382927755,0.5925547879248549,28,0.5,2,3,63,37527,NA,NA,NA,NA,NA,NA,533.1730769230769,26.50721153846154,0.2363013698630137,-0.3535740463762205,131,87,23,55,0.632183908045977,0.17557251908396945,0.3858267716535433
519,2009,9,4,2018,2018-10-05,0,0,27.5,532,1,1,2017-12-27,2,1147,1,1,NA,NA,1,1,278,4,2017-08-01,149,0.18867177090598444,1.1469476188434533,30.5,-3,3,2,38,37488.5,146.6118621495203,2.532230452674897,32,268.8895802754811,2.0800929471032745,66,531.8,26.651234567901234,0.3769230769230769,-0.2334322330272324,108,67,24,41,0.6119402985074627,0.2222222222222222,0.17557251908396945
519,NA,10,4,2019,2019-10-13,0,0,28.5,540,1,1,2019-02-21,2,1213,1,0,2019-11-30,02-2020,1,1,286,NA,2018-08-01,205,0.2431887461999353,0.42880554382927755,28.5,0,2,3,48,37494,187.34079232156265,1.9437319672131148,49,298.6544465203389,2.3821545751633986,65,526.8585858585859,26.0855,0.2431818181818182,-0.25464313554660745,115,76,39,25,0.32894736842105265,0.3391304347826087,0.2222222222222222
519,NA,11,4,2020,NA,0,NA,NA,NA,NA,1,NA,1,1286,1,1,NA,NA,1,1,NA,5,2019-08-01,NA,NA,0.18867177090598444,27.5,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,529.2368421052631,26.63157894736842,0.7916666666666666,-0.1076177945333582,108,73,33,39,0.5342465753424658,0.3055555555555556,0.3391304347826087
519,NA,12,4,2021,NA,0,NA,NA,NA,NA,1,NA,NA,NA,0,0,2021-03-31,08-2021,1,1,NA,5,2020-08-01,NA,NA,0.20150274236298832,25,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,527.4727272727273,26.436363636363637,0.6214285714285714,-0.11304735936777774,104,75,28,39,0.52,0.2692307692307692,0.3055555555555556
521,2008,5,4,2013,2013-09-13,0,0,28.25,521,4,1,2013-02-17,2,576,1,0,2013-09-30,10-2013,1,0,256,3,2012-08-01,201,1.0320770499019545,1.3448874607006722,31.25,-3,2,NA,51,37399,147.5671880752825,4.403688524590164,48,286.62023653096355,4.192896725440806,56,525.6779661016949,25.732881355932204,-0.057121212121212114,-0.37004406803596296,127,92,1,60,0.6521739130434783,0.007874015748031496,0.14423076923076922
521,2008,6,4,2014,2014-09-08,0,0,30,521,3,1,2013-12-03,1,660,1,0,2015-03-31,07-2015,1,0,251,3,2013-08-01,125,1.7508146288977016,1.0320770499019545,28.25,1.75,2,2,58,37492,156.55258070149037,4.545781893004115,24,229.131249901387,3.3838866498740554,61,528.3135593220339,27.334745762711865,1.069767441860465,0.24242423199779278,137,94,6,65,0.6914893617021277,0.043795620437956206,0.007874015748031496
521,2008,7,4,2015,2015-09-03,0,0,28.5,530,3,1,NA,NA,NA,0,0,NA,NA,1,0,246,4,2014-08-01,NA,0.7098228789212315,NA,NA,NA,1,2,78,37544,NA,NA,NA,NA,NA,NA,529.0603448275862,25.93695652173913,0.15357142857142858,-0.41865242001705805,137,97,2,65,0.6701030927835051,0.014598540145985401,0.043795620437956206
521,2008,8,4,2016,2016-08-04,0,0,31.25,535,3,1,2015-12-14,1,926,1,1,2017-12-31,03-2018,1,0,217,4,2015-08-01,136,1.5770080610861896,1.5244592860386816,30.75,0.5,3,1,64,37580,165.3757548530339,2.62347131147541,36,271.6772802088094,2.4662090680100754,87,532.1192660550458,28.211009174311926,1.4320652173913044,0.44264359134786213,127,89,49,67,0.7528089887640449,0.3858267716535433,0.014598540145985401
521,2008,9,4,2017,2017-08-12,0,0,29.25,535,3,1,NA,NA,NA,0,0,2017-03-31,08-2017,1,0,224,4,2016-08-01,NA,0.7860579687552061,0.7098228789212315,28.5,0.75,1,3,73,37505,NA,NA,NA,NA,NA,NA,533.1730769230769,26.50721153846154,0.2363013698630137,-0.3535740463762205,131,87,23,55,0.632183908045977,0.17557251908396945,0.3858267716535433
521,2008,10,4,2018,2018-08-09,0,0,29.75,530,3,1,2017-12-16,2,1119,1,1,NA,NA,1,0,221,NA,2017-08-01,138,1.2231235241684044,1.5770080610861896,31.25,-1.5,3,1,41,37509,146.3247513125723,2.556946502057613,28,267.8268564743082,2.086302267002519,71,531.8,26.651234567901234,0.3769230769230769,-0.2334322330272324,108,67,24,41,0.6119402985074627,0.2222222222222222,0.17557251908396945
521,2008,11,4,2019,2019-09-28,0,0,30.75,532,3,1,2019-01-18,1,1210,1,0,2019-10-31,10-2019,1,0,271,5,2018-08-01,171,1.5244592860386816,1.7508146288977016,30,0.75,2,3,56,37524.5,175.5743628236606,1.9327237704918034,38,292.27846932693717,2.263551475409836,73,526.8585858585859,26.0855,0.2431818181818182,-0.25464313554660745,115,76,39,25,0.32894736842105265,0.3391304347826087,0.2222222222222222
521,2008,12,4,2020,NA,0,NA,NA,NA,NA,1,NA,2,1293,1,1,NA,NA,1,0,NA,5,2019-08-01,NA,NA,1.2231235241684044,29.75,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,529.2368421052631,26.63157894736842,0.7916666666666666,-0.1076177945333582,108,73,33,39,0.5342465753424658,0.3055555555555556,0.3391304347826087
